情景编号,问题2原方案损失_万元,问题3调整方案损失_万元
776,109.45609088743936,93.88338621235462
777,114.31624611428362,98.11252031715632
778,112.28727750835492,96.43808149716304
779,110.6674452704314,94.77693230636285
780,113.46283723266382,97.23231299447058
781,112.69957824562294,96.56573417444345
782,109.0749223841758,93.51256594441496
783,115.03281137311004,98.71088085746487
784,112.61468314351461,96.41042498738341
785,115.77700761732227,99.38834608754281
786,114.37311787671908,98.12932738930809
787,113.65822235852765,97.45518797218139
788,112.8516426821601,96.80709726131487
789,118.83512238722557,101.77550024036866
790,117.35246435290131,100.43628841995186
791,111.69657182799578,95.73023795553175
792,110.05791927707365,94.33608286737197
793,112.31322065378475,96.26181618807797
794,112.55056605020567,96.60118958321782
795,113.53423977733317,97.2757566266298
796,112.88546581276245,96.75702167193131
797,112.31553529575974,96.25152102528011
798,116.32919832938924,99.58431307017068
799,112.92901379499695,96.80630782314363
800,107.6527789112273,92.20808062377242
801,111.49442796129527,95.57501452098694
802,112.28540879166576,96.2709580724192
803,113.23672969218276,97.09666186417267
804,112.65623717857991,96.58090424634858
805,111.15213988951872,95.3894084530236
806,113.2132110247432,97.12225041858453
807,111.35160319789995,95.44713048561496
808,111.77601734483915,95.94474963235884
809,112.98128351472964,96.80439450258058
810,116.11578625798413,99.62012945369656
811,110.5820276043487,94.90462198984258
812,110.1787212692235,94.40578066926177
813,119.4709467977121,102.1293516505078
814,112.12535827159543,96.16174144692778
815,112.54607916505327,96.48272966486256
816,112.7358322574418,96.66326748163074
817,112.71952781227787,96.52303508575875
818,114.47901647507369,98.11423812686793
819,111.97566179081488,95.92558133957083
820,113.07130425356095,97.0348626511655
821,110.19446846190732,94.36817400984889
822,110.86234785954919,95.03604226627311
823,111.65368966836147,95.77353735099462
824,112.89773371307517,96.75832869435493
825,112.87743950447114,96.76636720345638
826,112.25613026717761,96.28234664905878
827,119.42852802095962,102.22893274402213
828,118.39385592819812,101.29076623806486
829,112.88160433067154,96.83338209192453
830,114.9513989723747,98.6603611072101
831,113.94391477941488,97.744814782372
832,113.97444089185404,97.7079344411321
833,111.4073857757021,95.57403948353736
834,111.0729813790885,95.09127702449095
835,109.44838902796548,93.77491647246941
836,112.89954532532116,96.85179809818567
837,112.09453752987788,95.95476649849248
838,112.86598449569729,96.81752691960753
839,118.33892940609638,101.24587275985046
840,108.45388922415941,92.96252627309876
841,111.80962704623079,95.88914793778235
842,112.17192061888063,96.20146146340757
843,112.54021918066314,96.50158724322633
844,111.58441449383565,95.6217982225001
845,110.49176399669196,94.61913891180538
846,115.83653880554837,99.441801975732
847,114.87836272726045,98.5506123384835
848,112.4969789478737,96.44160642646881
849,113.59901752576936,97.43323090400068
850,112.93822007082008,96.80980988779501
851,111.31226081635006,95.51277900734637
852,109.72935827941436,94.14076999909008
853,112.06871703944543,96.07534025639751
854,116.9844516362754,100.13178511814507
855,114.20765132365909,97.86381649843027
856,117.26028555084241,100.41299199779357
857,116.22060244680293,99.75033164142889
858,113.83809456653069,97.61028613360726
859,110.29220775063442,94.64537534180178
860,115.4269733833243,98.86031154262992
861,115.25533608181475,98.7238524472193
862,109.89164327813948,94.10901804822836
863,119.88673481880085,102.56909156889145
864,109.9747052844084,94.31999298128444
865,112.96848448841925,96.73600760455614
866,113.54051115688142,97.33348521436159
867,116.69509845992911,99.91809154478318
868,115.74806959495457,99.08579259488937
869,112.54982499955423,96.66197755618978
870,111.29996938226822,95.38463376093947
871,111.1348168456498,95.17667700464668
872,114.31822648333602,98.04677608787625
873,113.58123283164473,97.34742024225145
874,113.13638617346194,96.9666420359928
875,112.37382498025036,96.37796131680318
876,115.52050839938109,99.13809829296251
877,116.70228507856811,100.24071789575976
878,113.50021972983936,97.26981548091433
879,111.78099134078157,95.80696880121019
880,112.23110077617035,96.16658864477282
881,111.7147966717983,95.72728164018748
882,111.10967383902272,95.19603550059051
883,112.12466131015573,96.12346603963518
884,111.69782491969329,95.87826669899698
885,111.7011729009691,95.7719702874494
886,113.35700097966537,97.32667523065906
887,113.5324583741189,97.40665218912733
888,111.90280944116878,95.90089276835576
889,111.91221083318794,95.96102464020896
890,118.17200849026565,101.09728050898262
891,115.80529686484861,99.37252797571435
892,113.08372906628817,96.96252736752656
893,111.80737454364298,95.85513625922496
894,112.3539202309606,96.27187680669192
895,110.08362998340564,94.32191973050533
896,112.85218394673932,96.81280819045534
897,110.95328062526596,95.07507097520532
898,110.77929801299722,94.88139242303144
899,112.70525716593218,96.5206972315025
900,112.13539866762032,96.06753180615033
901,122.45959805659953,104.92331179405758
902,112.21049546875057,96.15295194388628
903,113.55953467948419,97.39682988461298
904,111.66408768163586,95.61680612930124
905,112.89708782017016,96.81197512692994
906,113.82709400571042,97.55719592754255
907,114.07083230000364,97.73457684641181
908,111.55583267713854,95.59691567086551
909,114.10836296984769,97.90657323254987
910,112.70482873629392,96.54592797498441
911,111.99747081191649,96.03848398695663
912,113.64483455495511,97.36287238969781
913,110.89709373324564,95.15467670044781
914,113.74049033025094,97.58026560446339
915,112.5605665863513,96.53939418515728
916,111.84240706945502,95.88271146860939
917,108.95470243982959,93.43828286335292
918,116.68247363330681,99.92902370596761
919,114.68067309791411,98.36232751771796
920,109.4019142405276,93.74273903117867
921,114.58497056829793,98.1930403602176
922,111.72659571582693,95.73443578875484
923,113.35198316172068,97.15795622803859
924,115.2727059198465,98.80715178390143
925,118.99057345331475,101.81516204643874
926,111.14455130557465,95.28933264595366
927,113.11874576649913,96.96439276918125
928,112.86391290211067,96.68331902345702
929,116.91516551770745,100.01213120571845
930,119.71390579718854,102.61103123115286
931,113.4247757088113,97.17373629411944
932,120.40205626734638,103.24363155614151
933,112.95604751098973,96.8350520567829
934,114.38219872655566,98.18436565548245
935,111.88527847694539,95.79473191342072
936,110.66923607832666,94.79027727930601
937,113.79751028852726,97.37351542013036
938,110.95670657920124,95.00016559664213
939,111.20517552907968,95.33176621812925
940,114.37660039267621,97.93301821946196
941,112.09784991750612,96.12636098555122
942,114.77494572038304,98.3083351480974
943,111.95115280913053,95.95051375738403
944,117.50354249749113,100.59775739458338
945,115.28380827757921,98.91380129004828
946,113.06627554727355,96.91321610266846
947,110.82083058811301,94.93767783732721
948,113.79261468170641,97.52124080290972
949,110.82791820415959,94.88912680888625
950,110.54655957936976,94.66211659527377
951,112.44747766079368,96.3274830691977
952,112.0735267283479,95.98330691759676
953,112.30626692389953,96.30410247477668
954,111.64417677962265,95.72359481114084
955,111.60577332032076,95.76673222211306
956,112.80133109701211,96.7159466271774
957,114.54808632265961,98.33238308693316
958,120.88202667837565,103.70447474343658
959,114.26054970544565,97.87227767329064
960,112.49622136014762,96.37879240372118
961,110.77688342133516,94.8430618993766
962,114.00394225722533,97.69194164145668
963,116.80327489169036,100.00521675549462
964,117.81810691572505,100.87282806263292
965,109.8654511043735,94.18601490047661
966,113.20028512224962,97.0041765605747
967,112.36089965630539,96.19831897709089
968,113.30465095303077,97.01096316644431
969,111.2832827403245,95.28416541331305
970,112.38033972304225,96.34220531923685
971,110.9760912216237,95.09803322678317
972,110.54679581847961,94.66061300927461
973,113.30005932016891,97.07351927641245
974,112.62921739288129,96.5860260395716
975,113.01650432000552,96.91575954732852
976,111.84146323072805,95.88153675181177
977,112.7627542807489,96.60758987906866
978,107.88767303909853,92.56125637440428
979,112.56015817888232,96.42864905539655
980,112.22001862293202,96.19459066722166
981,117.0401128574572,100.48403165255571
982,111.68827669584817,95.72945950778305
983,118.1443618310146,101.36583883232012
984,112.42035560555752,96.39666159211298
985,118.32138362456209,101.22891383479728
986,113.28624249720224,97.04181012770813
987,114.38601470674604,97.99323766480855
988,113.63235455894532,97.49793479036754
989,110.33203468745981,94.66827360523757
990,114.74764637491961,98.43072467130293
991,115.73389619881289,99.18035903169806
992,113.1716790314974,96.99181676023429
993,113.39792730614039,97.22246990380476
994,110.21678816517272,94.44506411589242
995,108.81832414552923,93.2472704331351
996,109.81065436118975,94.12577703736255
997,112.27673065524272,96.23500755030734
998,112.14227123188442,96.14668677093414
999,113.88466125981516,97.56006030514706
1000,111.98125723000442,96.00528896235791
1001,115.45775396372811,99.1062366670954
1002,111.85174910487092,95.734813218126
1003,113.29807656677073,97.06292541334764
1004,115.49008762204446,99.11978996815168
1005,112.19107807645322,96.14899951298823
1006,111.09183076505275,95.17262419207876
1007,110.67189704866927,94.84383385273706
1008,113.67934463360567,97.40641158290589
1009,115.91656378141127,99.45923209966989
1010,112.86735673845163,96.73731890367165
1011,112.00287101945365,95.93060130004719
1012,113.38732680323491,97.109956775374
1013,113.15913481322488,96.98445880804539
1014,109.64202552639213,94.0485663629248
1015,110.97743495762398,95.1381218323912
1016,112.70207293525948,96.57272424867716
1017,111.15912644913654,95.20824281242093
1018,110.43224790647545,94.64031168350712
1019,117.40012205686969,100.50358251016586
1020,112.54097300261293,96.43936502452249
1021,112.28902098439767,96.20945996937283
1022,109.24680659401899,93.68852728779714
1023,112.80296834002701,96.75364814990947
1024,112.26503647565605,96.21945242393946
1025,116.21494204686095,99.39648656914886
1026,111.93500237185822,96.11376172757504
1027,111.80438333389317,95.88456116802067
1028,114.26974214411652,97.77695843063526
1029,115.70966679948503,99.29746693107987
1030,107.66541955871901,92.26363083735205
1031,109.04070633368357,93.54255653845446
1032,112.54442351809924,96.46156827806962
1033,113.57258085655745,97.33517119479438
1034,113.08594610012926,96.98880144499905
1035,107.22284637524137,91.9048230743838
1036,112.54025509313664,96.54153378403478
1037,113.03396346595954,96.91182326477951
1038,115.59191247117528,99.17301548694748
1039,111.17562716081407,95.25097009962792
1040,111.0765730239487,95.35457450870189
1041,112.39427926001736,96.37105239530919
1042,111.91626357761388,95.96590337088344
1043,113.25207477186242,97.11031385590293
1044,115.07756958262581,98.82604089139909
1045,110.93675591418153,95.1506700638784
1046,112.84039573465074,96.66222203497284
1047,113.66749669765031,97.41897892013884
1048,112.27160538875656,96.21410110733991
1049,117.19602070816508,100.25608994872272
1050,115.74476541616369,99.12359811351513
1051,110.11168946126594,94.41469119554412
1052,112.26301167556156,96.12039520648082
1053,112.39477670843903,96.25432393930268
1054,113.81281004056865,97.65131119246233
1055,112.90990237352017,96.78909255051181
1056,114.91403771201358,98.57876810983292
1057,112.61297806282131,96.69365158366213
1058,114.96299673574379,98.5802371846981
1059,116.82399469870538,99.96397975679925
1060,111.2014673062693,95.25599056263668
1061,108.37638873922282,92.92099581403423
1062,112.52527452448965,96.43157307727239
1063,110.77317125927215,94.90461515592132
1064,111.99698460927621,96.02910844716406
1065,118.1876692334449,101.41111555999481
1066,110.12931804154124,94.33074614472235
1067,108.73354973600709,93.25755962532253
1068,109.79385502899076,94.12039393688961
1069,108.91639294405581,93.3908896479053
1070,114.74953019065867,98.29416990489857
1071,113.03963680587083,96.87223091153317
1072,113.13757595850879,97.04481366860792
1073,121.40676513999985,103.8573773015992
1074,112.17923160854184,96.17370006965673
1075,109.5424857684091,93.86381588728028
1076,109.37107269618444,93.83426814763712
1077,114.8741748829948,98.64770837132951
1078,119.08809395135022,102.08723954543892
1079,116.8453455355883,100.24962916542438
1080,113.7513206279598,97.49550370798615
1081,119.57811327268783,102.50644449281438
1082,117.83976465681567,100.89655406864298
1083,112.94467336185147,96.8543914917318
1084,109.81528654880444,94.1987793423861
1085,113.44850545901524,97.21727271743525
1086,113.89346136117933,97.61288067008111
1087,110.27914291667862,94.61764329145882
1088,116.35903798027724,99.65012429755815
1089,113.49097300613538,97.25656864828323
1090,109.94211591808207,94.26144262279611
1091,111.72915439153026,95.76003634410048
1092,110.91019650174037,95.11345361384576
1093,119.90382369673884,102.73644285908748
1094,116.41688900127772,99.65849355157809
1095,112.01172277735355,96.01508637001288
1096,114.43357973732749,98.16135968498654
1097,110.72920738603261,94.99662621314795
1098,114.08972095678499,97.89406480155085
1099,116.26219056655285,99.82603162555444
1100,112.19888688966492,96.22064889008047
1101,111.6677177620669,95.59201336691537
1102,111.95655174539824,95.79181014024303
1103,115.4276526454003,98.9270355088245
1104,112.4458500331296,96.42361368031163
1105,119.70873488857009,102.47389330943969
1106,111.71288502754726,95.63134775824432
1107,111.39010835338763,95.52323500545194
1108,116.07694304829649,99.55095705611804
1109,112.50496378151146,96.37534209755985
1110,112.15862853742019,96.11537899707103
1111,112.19956844453026,96.14656150339157
1112,111.18368548741174,95.38467568438432
1113,115.0748750911631,98.44063300438762
1114,111.80759359554733,95.84530214093125
1115,113.00714188534064,96.78023241995409
1116,110.68456759290439,94.81645240223263
1117,112.5868393342413,96.52789352416525
1118,112.42674314578379,96.32508208566398
1119,110.70036107204362,94.8358892508696
1120,114.58625877919317,98.17188766887523
1121,112.15275097591626,96.11584566938913
1122,114.15704999650288,97.99854698127854
1123,111.87792588553359,95.82317051637702
1124,112.84196867968602,96.74193723814878
1125,112.1102883061978,96.09704898644812
1126,116.00343502846717,99.28743283255713
1127,115.09943533225467,98.67336368886544
1128,111.84936216519478,96.01272398895983
1129,118.60620596744808,101.49460562710894
1130,113.53751031651633,97.3572208853172
1131,112.19331371664919,96.1882080894868
1132,116.45464859793078,99.94764944485225
1133,112.63362938007299,96.56214529583377
1134,112.53099244649313,96.35086443072407
1135,111.89018597233442,95.77659817056727
1136,116.2202701419049,99.52718501075758
1137,113.47674713986397,97.1871198126795
1138,110.09909771058939,94.24727862809627
1139,112.34762173669922,96.18980002480687
1140,116.97928031964074,100.09056694388613
1141,111.52264960738631,95.55831437014976
1142,113.14722744606632,96.9732278417342
1143,112.35414305627683,96.33305308470422
1144,110.28496358281906,94.63422504257522
1145,109.34021499051104,93.7879842813995
1146,113.99224277032451,97.7130663245368
1147,117.98665352391093,101.03395073809632
1148,118.42074451555638,101.44724066632894
1149,112.41412811458913,96.36834264259402
1150,113.25479387373392,97.16618950544853
1151,109.3062039266799,93.72941129101335
1152,108.9768338433987,93.43828826520905
1153,107.48499385733362,92.12561770660282
1154,110.17334627197292,94.45762157956
1155,109.45467933763686,93.88201578480161
1156,112.3760886823232,96.40741503373003
1157,111.48539641361765,95.4678154028989
1158,112.00818751409719,95.97801602189995
1159,113.24003277461644,97.01247201681298
1160,109.46092321847539,93.74083427139752
1161,110.97613454732274,95.03515779443147
1162,110.73077225574852,94.8342475846554
1163,112.46991405922192,96.36658500495642
1164,112.41757018067315,96.37837567102025
1165,110.11836693940316,94.4975140181727
1166,112.31693275814062,96.26293344429395
1167,113.94832223242274,97.57411446017542
1168,112.56841049576998,96.50971664766686
1169,115.81584441078678,99.32924135879603
1170,117.57772261257153,100.98938145520938
1171,112.90212915171547,96.78947049967692
1172,116.22817682614107,99.52452472697911
1173,110.58285159584024,94.73212113916338
1174,111.44222927177344,95.59909197668762
1175,111.91901611082841,95.91967852768445
1176,108.61553708315168,93.1520784992198
1177,116.51314988036536,99.75741694663503
1178,111.40845699838235,95.51833231476239
1179,111.94077179381013,96.06473110152457
1180,118.29667230455206,101.28726756624488
1181,114.2740418491661,97.98371267450757
1182,113.21139435362154,96.98256619851777
1183,118.53190761487053,101.49159760515228
1184,112.10850709190825,96.10168833907784
1185,111.04856002307815,95.14940010368794
1186,116.2532440283572,99.7666981412003
1187,111.09486617240668,95.24462827088654
1188,112.12318163927162,96.09527318246273
1189,117.17481460897858,100.31757177638005
1190,115.78604894528867,99.18530464957676
1191,113.11029483489719,96.9920320646002
1192,113.27776479845463,97.12505826374166
1193,111.45448505303682,95.54798276067021
1194,107.8100844281534,92.35859852501014
1195,111.02285637583311,95.15463367724527
1196,117.38610896672503,100.4751735170648
1197,114.97393175747888,98.57007198453755
1198,112.02109458903469,96.05027927079502
1199,112.20219870248798,96.13060218328565
1200,122.133822776806,104.64791087490164
